address,categoryName,city,location/lat,location/lng,neighborhood,title,
"شارع الحمدانية الفرعي, Al Hamadaniyyah, Jeddah 23761, Saudi Arabia",Cafe,Jeddah,21.7605043,39.1981187,Al Hamadaniyyah,Barn's | بارنز,
"شارع الحمدانية, Al Hamadaniyyah, Jeddah 23761, Saudi Arabia",Cafe,Jeddah,21.7489372,39.1950546,Al Hamadaniyyah,لافا Cafe,
"شارع الحمدانية, Al Hamadaniyyah, Jeddah 23761, Saudi Arabia",Cafe,Jeddah,21.7542175,39.1865927,Al Hamadaniyyah,Coffee Castello Hamdaniya,
"شارع الحمدانية، بجانب طعميه السلطان, Jeddah 23743, Saudi Arabia",Cafe,Jeddah,21.7416944,39.1926124,Al Hamadaniyyah,بلس ون Plus One,
"عبد الله بن أبي أمية, Al Hamadaniyyah, Jeddah 23743, Saudi Arabia",Cafe,Jeddah,21.740602,39.1913451,Al Hamadaniyyah,بارنيز Cafe | Barnie's Cafe,
"عبد الله بن أبي أمية, Al Hamadaniyyah, Jeddah 56321, Saudi Arabia",Cafe,Jeddah,21.7543407,39.1866024,Al Hamadaniyyah,Peak - بيك,
"عبدالله بن ابي امية, Al Hamadaniyyah, Jeddah 23761, Saudi Arabia",Cafe,Jeddah,21.7493354,39.1885614,Al Hamadaniyyah,Barn's,
"عبدالله بن أبي امية ( رضي الله عنه, Al Hamadaniyyah, Jeddah 23762, Saudi Arabia",Cafe,Jeddah,21.7739437,39.1781945,Al Hamadaniyyah,Avian,
"عبدالله بن أبي أمية, Al Hamadaniyyah, Jeddah 21926, Saudi Arabia",Cafe,Jeddah,21.749218,39.1891101,Al Hamadaniyyah,قراي - GREY,
"عمرو ابي الوقاص, Al Hamadaniyyah, Jeddah 23761, Saudi Arabia",Cafe,Jeddah,21.7683644,39.1916688,Al Hamadaniyyah,north way coffee roasters,
"23324 Al Hamraa, حي الحمراء، Jeddah 23324, Saudi Arabia",Cafe,Jeddah,21.5334985,39.1741249,Al Hamra,San Sebastian Cafe,
"2625 شارع فلسطين، 7600، الحمراء،, Jeddah 23212, Saudi Arabia",Cafe,Jeddah,21.520712,39.1584012,Al Hamra,كفينو Cafe,
"3263 شارع عرفات، 7632، الحمراء،, Jeddah 23323, Saudi Arabia",Cafe,Jeddah,21.5379757,39.1648969,Al Hamra,Aleawalim café,
"4345 Mustashfa Al Wiladah, Al-Hamra'a, 7720, Jeddah 23324, Saudi Arabia",Cafe,Jeddah,21.5388776,39.1750644,Al Hamra, comma cafe,
"6320 Palestine, Al-Hamra'a, JCHA2980, 2980, Jeddah 23321, Saudi Arabia",Cafe,Jeddah,21.5214338,39.1591698,Al Hamra, Talent Cafe,
"6929 Al Kurnaysh Br Rd، Al Hamra، JCHA2545، 2545, Jeddah 23321, Saudi Arabia",Cafe,Jeddah,21.5269928,39.1550102,Al Hamra,كافي 360,
"7382 Al Fadl, Al Hamra District, Jeddah 23324, Saudi Arabia",Cafe,Jeddah,21.5354328,39.1707153,Al Hamra,Manuel Signature Cafe - Hamra,
"Al Fadl, Al-Hamra'a, Jeddah 23324, Saudi Arabia",Cafe,Jeddah,21.5356052,39.1711776,Al Hamra,YNA Restaurant & Pastries ,
"Al Fadl, Al-Hamra'a, Jeddah 23324, Saudi Arabia",Cafe,Jeddah,21.535713,39.1711451,Al Hamra,Basic Cafe,
"Al Kurnaysh Br Rd, Al Hamra, Jeddah 23321, Saudi Arabia",Cafe,Jeddah,21.5288355,39.1594976,Al Hamra,Cafecito Cafe | كافيسيتو,
"Al Kurnaysh Br Rd, Al-Hamra'a, Jeddah 23212, Saudi Arabia",Cafe,Jeddah,21.5136295,39.1601489,Al Hamra,Moon Lovers Restaurant & Cafe,
"Arafat, Al-Hamra'a, Jeddah 23323, Saudi Arabia",Cafe,Jeddah,21.5378021,39.164374,Al Hamra,Urban Roastery & Coffee Bar,
"G584+QX الحمراء، جدة القدس، الحمراء، جدة 23212 jedahh 23212, Saudi Arabia",Cafe,Jeddah,21.5169375,39.1574375,Al Hamra,Hawada Cafe,
"G5C5+4Q2، غزّة، الحمراء،, Jeddah 23212, Saudi Arabia",Cafe,Jeddah,21.5202749,39.1593877,Al Hamra,White cafè,
"G5PC+8F3، الحمراء، شارع عبدالقادر الفضل،, Jeddah 23324, Saudi Arabia",Cafe,Jeddah,21.5358134,39.1711246,Al Hamra,Valve Cafe | فالف Cafe,
"JCHA7347 3941 الأولياء، 7347, Jeddah 23324, Saudi Arabia",Cafe,Jeddah,21.5354081,39.1711934,Al Hamra,DUNES CAFÉ,
"Mosadia Plaza، Madina Road, Al-Hamra'a, Jeddah 23323, Saudi Arabia",Cafe,Jeddah,21.529155,39.161086,Al Hamra,Tim Hortons,
"Palestine, Al Hamra, Jeddah 23212, Saudi Arabia",Cafe,Jeddah,21.5187825,39.1535953,Al Hamra,ترابل شوت Cafe | Triple Shot,
"Palestine, Al-Hamra'a, Jeddah 23321, Saudi Arabia",Cafe,Jeddah,21.5223274,39.1569587,Al Hamra,Hibbah Café,
"Palestine, Al-Hamra'a، st, Jeddah 23212, Saudi Arabia",Cafe,Jeddah,21.5214875,39.160117,Al Hamra,J52 Cafe,
"حي, Palestine, Al Hamra, Jeddah 23321, Saudi Arabia",Cafe,Jeddah,21.522003,39.1604897,Al Hamra,Flamingo coffee,
"مركز الجمجوم بوابة5, Al Hamra، حي, Jeddah 23321, Saudi Arabia",Cafe,Jeddah,21.521546,39.1566143,Al Hamra,CLAVA Cafe-كلافا Cafe,
"3844 الأولياء, Al Hamra District, JCHA7382، 7382, Jeddah 23324, Saudi Arabia",Cafe,Jeddah,21.5354517,39.1711722,Al Hamra ,28-Apr,
"G5H6+MC8, Al-Hamra'a, Jeddah 23323, Saudi Arabia",Cafe,Jeddah,21.5291545,39.1610863,Al Hamra ,Al Hamdinaia ,
"2753 Ahmad Al Attas, AZ Zahra District, Jeddah 23425, Saudi Arabia",Cafe,Jeddah,21.4839887,39.3149334,Al Hrazaat,VERVE COFFEE BAR,
"4182 Haramain High Speed Railway، حي الحرازات، JAZC6274، 6274, Jeddah 22283, Saudi Arabia",Cafe,Jeddah,21.5149675,39.3600775,Al Hrazaat,لافا Cafe,
"5342 طريق الأمير طلال بن منصور بن عبدالعزيز، حي الاصالة، Jeddah 23738 7021, الأصالة، جدة 23738 Saudi Arabia",Cafe,Jeddah,21.4828071,39.3698773,Al Hrazaat,Leggero Coffee | لاجيرو كافيه,
"7094 Ismail Ibn Kathir, Al Basatin District, Jeddah 23717, Saudi Arabia",Cafe,Jeddah,21.4750086,39.3704347,Al Hrazaat,كافيه هاي لوكيشن,
"8895 Qassem Zeinah، 4423, Jeddah 23434, Saudi Arabia",Cafe,Jeddah,21.4882412,39.3500214,Al Hrazaat,Green cafe,
"Al Falah, Near, Jeddah 23763, Saudi Arabia",Cafe,Jeddah,21.4996657,39.3501695,Al Hrazaat,Bon Cafe | بون كافيه,
"Al Mourjan, Al Murjan, Jeddah 23715, Saudi Arabia",Cafe,Jeddah,21.4764054,39.3434578,Al Hrazaat,كافية اثير,
"Almhamed stereet, Near the mosqed, Jeddah 44771, Saudi Arabia",Cafe,Jeddah,21.5061615,39.3699922,Al Hrazaat,UCOFFEE | يو كوفي,
"F8M7+HXV _, حي الحرازات, Jeddah 22371, Saudi Arabia",Cafe,Jeddah,21.4929127,39.3649172,Al Hrazaat,مقهى الاسطورة,
"F98F+PRJ، الحرازات_coffee_mish, Jeddah 22394, Saudi Arabia",Cafe,Jeddah,21.5036758,39.3518941,Al Hrazaat,Goose cafe,
"F9V7+5X7، حي الحرازات, Jeddah 22284, Saudi Arabia",Cafe,Jeddah,21.503613,39.361721,Al Hrazaat,Arshad coff,
"F9VM+42M، حي الحرازات, Jeddah 22286, Saudi Arabia",Cafe,Jeddah,21.4711673,39.41565,Al Hrazaat,Sun Coffee,
"Q5FC+P6Q, Al Asalah, Jeddah 23738, Saudi Arabia",Cafe,Jeddah,21.4961332,39.3629063,Al Hrazaat,بارنز,
"R42V+F56, Taiba, Jeddah 23832, Saudi Arabia",Cafe,Jeddah,21.492829,39.3825624,Al Hrazaat,WM coffee,
"الحرازات، F8M6+74G، العين العزيزية،, Jeddah 22372،, Saudi Arabia",Cafe,Jeddah,21.4995984,39.3501021,Al Hrazaat,Hiyam coffee,
"الشارع الحرازات العام, Jeddah 22393, Saudi Arabia",Cafe,Jeddah,21.4780341,39.3588621,Al Hrazaat,مقهى أوزوان,
"حي طيبة, 4400 ثابت ابن معاذ الانصاري JHWC4400 6844, Jeddah 23832, Saudi Arabia",Cafe,Jeddah,21.4630838,39.3736709,Al Hrazaat,Gloria Cafe,
"شارع الحرازات العام, Jeddah 22393, Saudi Arabia",Cafe,Jeddah,21.4780466,39.3589955,Al Hrazaat,EL&N London - The Village Mall Jeddah,
"شارع الحرازات العام, Jeddah 24321, Saudi Arabia",Cafe,Jeddah,21.4668487,39.374515,Al Hrazaat,ALMOKHA,
"8938 Abdullah Sulayman, 4216, Al Jami`ah, Jeddah 22345, Saudi Arabia",Cafe,Jeddah,21.486136,39.2583159,Al Jami`ah,BON Café,
"Bakhashab, Al Jami`ah, Jeddah 22241, Saudi Arabia",Cafe,Jeddah,21.4825078,39.2379232,Al Jami`ah,Barn’s,
"5163 عبد الله بن معمر التيمي(رضي الله عنه، حي الجوهرة، JJJA8670، 8670, Jeddah 22417, Saudi Arabia",Cafe,Jeddah,21.4357387,39.2636488,Al Jawharah,Coffee N4 | كوفي إن ٤,
"C797+QMH حي, Al Jawharah, Jeddah 22433, Saudi Arabia",Cafe,Jeddah,21.4194448,39.2642325,Al Jawharah,Cafe ابو هيثم,
"C7V4+45W, 5, Al Jawharah, Jeddah 22416, Saudi Arabia",Cafe,Jeddah,21.4428544,39.2554652,Al Jawharah,BON CAFE,
"4853 شارع ياسر بن عامر الكناني الفرعي، حي Al Kawthar, JFRA7670، 7670, Jeddah 23743, Saudi Arabia",Cafe,Jeddah,21.7412955,39.2119053,Al Kawthar,فنجان فيحان,
"6216, Al Kawthar District، حي Al Kawthar،, Jeddah 23743, Saudi Arabia",Cafe,Jeddah,21.7281436,39.1961097,Al Kawthar,Classic Cafe,
"6668، حي Al Kawthar، جدة 23743 4162،, Jeddah 23743, Saudi Arabia",Cafe,Jeddah,21.7322804,39.2052439,Al Kawthar,محمصة بيور شيل | Pure Shell,
"7464 محمد المهدي بالله، Al Kawthar، جدة 23743 4931، Saudi Arabia",Cafe,Jeddah,21.7391548,39.2127798,Al Kawthar,سمو الكيف,
"8046 أبي فراس الحمداني، حي Al Kawthar، جدة 23742 2364، Saudi Arabia",Cafe,Jeddah,21.7275806,39.1964152,Al Kawthar,عاج Cafe | AAJ COFFEE,
"Al Kawthar, 7464 محمد المهدي بالله، Al Kawthar، جدة 23743 4931،،, Jeddah 23743, Saudi Arabia",Cafe,Jeddah,21.7389648,39.2128045,Al Kawthar,Chaey Adani wala,
"P5HW+3F4، حي Al Kawthar،, Jeddah 23743, Saudi Arabia",Cafe,Jeddah,21.7276381,39.1961908,Al Kawthar,Coffee Zine,
"P5HW+77P, Al Kawthar, Jeddah 23743, Saudi Arabia",Cafe,Jeddah,21.7282167,39.1957131,Al Kawthar,المزاج الفاخر,
"P5MV+PG, Al Kawthar, Jeddah 23743, Saudi Arabia",Cafe,Jeddah,21.7343145,39.1937702,Al Kawthar,Cafe 1979,
"P5MV+PGJ، شارع الماسورة، 6864، حي الكوثر، جدة 23743 2996،, Jeddah Saudi Arabia",Cafe,Jeddah,21.7343979,39.1937808,Al Kawthar,GREY JAR,
"شارع الحمدانية،, Al Kawthar, Jeddah 23743, Saudi Arabia",Cafe,Jeddah,21.7280674,39.196322,Al Kawthar,إيلي Cafe ELI Cafe,
"2970 سعود الفيصل، حي Al Khalidiyyah، جدة 23423 7470 Saudi Arabia",Cafe,Jeddah,21.5596764,39.1344893,Al Khalidiyyah,French Café habitat,
"6192 الامير محمد بن عبدالعزيز فرعي، حي Al Khalidiyyah، 2900, Jeddah 23421, Saudi Arabia",Cafe,Jeddah,21.5476438,39.1339479,Al Khalidiyyah,X Cafe اكس Cafe,
"7371 Prince Saud Al Faisal, Al Khalidiyyah, Jeddah 23421, Saudi Arabia",Cafe,Jeddah,21.5588819,39.1398467,Al Khalidiyyah,Barn's,
"Al Imam Malek, Ar Rawdah, Jeddah 23435, Saudi Arabia",Cafe,Jeddah,21.5533817,39.1396008,Al Khalidiyyah,ستاربكس,
"Al Khalidiyyah, Jeddah 23423, Saudi Arabia",Cafe,Jeddah,21.5592338,39.1422815,Al Khalidiyyah,LA CIMA,
"G4XQ+C8, Al Khalidiyyah, Jeddah 23421, Saudi Arabia",Cafe,Jeddah,21.5485625,39.1383125,Al Khalidiyyah,Cafe Laperouse Jeddah,
"H44Q+27, Al Khalidiyyah, Jeddah 23421, Saudi Arabia",Cafe,Jeddah,21.5550571,39.1382001,Al Khalidiyyah,Hotel Zulu Café,
"H45H+G3W, Prince Saud Al Faisal, Al Khalidiyyah, Jeddah 23421, Saudi Arabia",Cafe,Jeddah,21.5588696,39.1276996,Al Khalidiyyah,1/5 Neighborhood Cafe,
"JEKA3108، 3108 الخالدية 99، 7391, Jeddah 23421, Saudi Arabia",Cafe,Jeddah,21.5090348,39.3612067,Al Khalidiyyah,مقهى باب النيل,
"Prince Saud Al Faisal, Al Khalidiyyah, Jeddah 23423, Saudi Arabia",Cafe,Jeddah,21.5594215,39.1359011,Al Khalidiyyah,BREW92 - KHALADIYAH,
"Sari Br Rd, Al Khalidiyyah, Jeddah 22230, Saudi Arabia",Cafe,Jeddah,21.5726771,39.1377654,Al Khalidiyyah,Mst Cafe,
"Sari Br Rd, Al Khalidiyyah, Jeddah 23445, Saudi Arabia",Cafe,Jeddah,21.5732866,39.1396927,Al Khalidiyyah,Knead Bakery,
"Saudia City Compound, Al Khalidiyyah, Jeddah 23421, Saudi Arabia",Cafe,Jeddah,21.5553125,39.1325625,Al Khalidiyyah,Castana lounge,
"بارنيز كافيه ، Saudia City – Compounds معرض رقم ٢٠، جدة 23421, Saudi Arabia",Cafe,Jeddah,21.5590693,39.1357175,Al Khalidiyyah,العصا الذهبية,
"3349، 7066 حي, Al Khomrah, Jeddah 22534, Saudi Arabia",Cafe,Jeddah,21.3370446,39.2426296,Al Khomrah,Dopamine Cafe,
"86HX+VF7, Al Khomrah, Jeddah 22534, Saudi Arabia",Cafe,Jeddah,21.3296614,39.2486829,Al Khomrah,A cup of joy,
"87H5+7X, Al Khomrah, Jeddah 22534, Saudi Arabia",Cafe,Jeddah,21.3281654,39.2602222,Al Khomrah,gold cafe,
"87H5+7X, Al Khomrah, Jeddah 22534, Saudi Arabia",Cafe,Jeddah,21.328172,39.2599523,Al Khomrah,Rebus Cafe,
"حي الخمرة، JLKA2915، 2915 السندري، 6056 جده_ الخمره _ القرينيه SA, Jeddah 22534, Saudi Arabia",Cafe,Jeddah,21.3277841,39.2385884,Al Khumrah,The Emperor of Bridal,
"حي الخمرة،، 4922، 6079،, Jeddah 22534،, Saudi Arabia",Cafe,Jeddah,21.3280728,39.2575806,Al Khumrah,Latte cup,
"2697 Prince Abdullah AlFiasal St, Al Loaloa District, 8604, Jeddah 23821, Saudi Arabia",Cafe,Jeddah,21.7740274,39.054249,Al Lulu,RAWRii21,
"Abdalmajeed, Jeddah 23826, Saudi Arabia",Cafe,Jeddah,21.7557582,39.0656836,Al Lulu,Lavender spikes café,
"Al Lulu, Jeddah 23821, Saudi Arabia",Cafe,Jeddah,21.7743528,39.0644231,Al Lulu,Issam obaid,
"JHYD3794 3794 شارع الأمير عبدالمجيد الفرعي, Al Lulu, Jeddah 23821, Saudi Arabia",Cafe,Jeddah,21.7551943,39.0649101,Al Lulu,Q LAB CAFE,
"Q338+X2, Al Lulu, Jeddah 23821, Saudi Arabia",Cafe,Jeddah,21.7549375,39.0650625,Al Lulu,kyan cafe قهوة كيان,
"3665 8758 المهجر، حي المحجر، جدة 22421, Jeddah 22321, Saudi Arabia",Cafe,Jeddah,21.444206,39.2062881,Al Mahjar,وايت كب Cafe,
"3672 عبيد بن مسعدة، أبحر الجنوبية، جدة 23733 8882، Saudi Arabia",Cafe,Jeddah,21.4471446,39.206966,Al Mahjar,Barn's | بارنز,
"8863 2، 3627، JJMA8863، JJMA8872، 8872 المحجر 2، 3518, Al Mahjar, Jeddah 22511, Saudi Arabia",Cafe,Jeddah,21.4385335,39.1851273,Al Mahjar,Dunkin' - دانكن,
"C5PR+Q7M، شارع الأمير فيصل،, Al Mahjar, Jeddah 22511, Saudi Arabia",Cafe,Jeddah,21.4369583,39.1906568,Al Mahjar,بون Cafe,
"C663+6FR، المحجر، جدة 22425،, Jeddah Saudi Arabia",Cafe,Jeddah,21.4105625,39.2036875,Al Mahjar,كوب كيان,
"C682+595, Unnamed Road, Jeddah 22425, Saudi Arabia",Cafe,Jeddah,21.4153896,39.2009788,Al Mahjar,ديوانية القهوة العربية,
"Prince Sultan Rd, Al Mohammadiyyah, Jeddah 23624, Saudi Arabia",Cafe,Jeddah,21.4466599,39.2077066,Al Mahjar,كوفي الكوب السهل,
"Street، طريق الملك فيصل, Petromin, District Inside Rehely Petrol Station, Jeddah 22511, Saudi Arabia",Cafe,Jeddah,21.4359553,39.1906541,Al Mahjar,UCOFFEE ,
"Unnamed Road, المحجر، جدة 22511، Saudi Arabia",Cafe,Jeddah,21.4252476,39.1877359,Al Mahjar,Eman com,
"طريق الملك فيصل, Al Mahjar, Jeddah 22511, Saudi Arabia",Cafe,Jeddah,21.4361413,39.1906561,Al Mahjar,Barn's ,
"2377 يزيد بن الحارث الخزرجي, Al Manar District, JDJB8035، 8035, Jeddah 23463, Saudi Arabia",Cafe,Jeddah,21.6012578,39.2247212,Al Manar,Bonny cafe,
"3040 Al Imam Abdul Aziz, حي الفيصلية،, 7521, Jeddah 23442, Saudi Arabia",Cafe,Jeddah,21.6029607,39.237551,Al Manar,Barn's | بارنز,
"4066 Qais Ibn Zuhair, حي المنار، Jeddah 23463, Saudi Arabia",Cafe,Jeddah,21.608979,39.24125,Al Manar,Daily cup,
"5165-5150 سعود الفيصل، الفيصلية، Saudi Arabia",Cafe,Jeddah,21.6128269,39.2399363,Al Manar,Barn's | بارنز,
"8442 قيس بن زهير، 4206، حي المنار،, Jeddah 23463, Saudi Arabia",Cafe,Jeddah,21.6046415,39.242572,Al Manar,Art boon,
"8466 قيس بن زهير، 4199، حي المنار،, Jeddah 23463،, Saudi Arabia",Cafe,Jeddah,21.6049772,39.2424717,Al Manar,UCOFFEE,
"Aabir Al Qarath St, Obhur Al-Shamaliyah, Jeddah 23817, Saudi Arabia",Cafe,Jeddah,21.5936215,39.2296026,Al Manar,Moroccan Taste,
"Al Ajawad St, Al-Manar, Jeddah 23462, Saudi Arabia",Cafe,Jeddah,21.5951802,39.2401478,Al Manar,Tim Hortons,
"Al-Manar, JDJC8418، 8418 قيس بن زهير، 4212، حي المنار،،, Jeddah 23463, Saudi Arabia",Cafe,Jeddah,21.6044916,39.2426166,Al Manar,Darat alqahwa,
"Al-Manar, Jeddah 23462, Saudi Arabiaالاجواد ،",Cafe,Jeddah,21.5965625,39.2484375,Al Manar,Dunkin ,
"Al-Manar, Jeddah 23463, Saudi Arabia",Cafe,Jeddah,21.6122704,39.2361065,Al Manar,wb cafe ,
"Al-Manar, Jeddah 23463, Saudi Arabia",Cafe,Jeddah,21.5934994,39.228645,Al Manar,Barn's X l بارنز اكس,
"H6VH+88W, Al-Manar, Jeddah 23462, Saudi Arabia شارع الاجواد",Cafe,Jeddah,21.5934902,39.2283744,Al Manar,La Meza Cafe,
"H6VH+F9Q, Al-Manar, Jeddah 23462, Saudi Arabia",Cafe,Jeddah,21.5937234,39.228477,Al Manar,Cafe Mercaz ,
"J65R+GGM, Al-Manar, Jeddah 23463, Saudi Arabia قيس بن زهير ،",Cafe,Jeddah,21.6088456,39.2412929,Al Manar,DONUT LAND,
"J67Q+4X6, Qais Ibn Zuhair, Al-Manar, Jeddah 23463, Saudi Arabia",Cafe,Jeddah,22.2042472,39.1161806,Al Manar,Urth Caffé,
"بجوار دوار الجمل, King Abdul Aziz Rd, Abhur Al Junoobiyah, Jeddah 23734, Saudi Arabia",Cafe,Jeddah,21.6048014,39.2425227,Al Manar,Coffee and Seef Beach Park,
"يزيد بن الحارث الخزرجي (رضي الله عنه, Al-Manar, Jeddah 23463, Saudi Arabia",Cafe,Jeddah,21.6010437,39.2247787,Al Manar,The Coffee Address,
"2469 Ali An Naqi، حي المروة، JDMA8313، 8313, Jeddah 23542, Saudi Arabia",Cafe,Jeddah,21.6207459,39.1865897,Al Marwah,Propositional cafe,
"3730 8359 Al Manini, Al Marwah, Jeddah 23543, Saudi Arabia",Cafe,Jeddah,21.6212207,39.1984732,Al Marwah,Haz Cafe,
"7426 عمرو النميري, Al Amwaj, JHYA4829، 4829, Jeddah 23814, Saudi Arabia",Cafe,Jeddah,21.620768,39.194638,Al Marwah,Barn’s,
"8708 عروه بن اكورد, Al Marwah District, JDMA3674، 3674, Jeddah 23544, Saudi Arabia",Cafe,Jeddah,21.6243924,39.1983725,Al Marwah,Space Café,
"Al Faisaliyyah, Aziz mall الأمير ماجد، الفيصلية،, Jeddah 23447, Saudi Arabia",Cafe,Jeddah,21.6163398,39.1969628,Al Marwah,Tim Hortons village mall,
"Al Manini, Al Marwah, Jeddah 23545, Saudi Arabia",Cafe,Jeddah,21.6241871,39.2115604,Al Marwah,Toast Bar,
"Al-Safa, Jeddah 22345, Saudi Arabia",Cafe,Jeddah,21.6246386,39.2084673,Al Marwah,kims drive-thru | كيمس الصالحية,
"Dist, Al Marwah, Abi Habib Al Ansari St, Jeddah 23541, Saudi Arabia",Cafe,Jeddah,21.6086599,39.1899554,Al Marwah,I&Y Cafe,
"Hira St, Al Marwah, Jeddah 23536, Saudi Arabia",Cafe,Jeddah,21.620937,39.1913062,Al Marwah,domain one cafe,
"Hira St, Al Marwah, Jeddah 23543, Saudi Arabia",Cafe,Jeddah,21.6221085,39.2024399,Al Marwah,Manuel Signature Cafe - Mandarin Mall,
"J59Q+6P3, Al Marwah, Jeddah 23541, Saudi Arabiaالحيدري ،",Cafe,Jeddah,21.6180072,39.18931,Al Marwah,Lambert Cafe,
"Mulla Niyazi, Al-Safa, Jeddah 23452, Saudi Arabia",Cafe,Jeddah,21.6192026,39.1923521,Al Marwah,McCafe,
"Obhur Al-Shamaliyah, Jeddah 23815, Saudi Arabia",Cafe,Jeddah,21.6242233,39.2104926,Al Marwah,Mc Cafe ماك كافية,
"حي, Al Ajawad St، H6VH+86، المنار، الياسمين مول بوابه 4 Al-Manar, Jeddah 23462, Saudi Arabia",Cafe,Jeddah,21.603427,39.1995882,Al Marwah,Jeddah's People Cafe,
"عامر بن أبي ربيعة, Al Marwah, Jeddah 23543, Saudi Arabia",Cafe,Jeddah,21.613715,39.2087104,Al Marwah,Onza Cafe,
"فرع حراء 3, Al Marwah, HRIA STREET IN FRONT OF MANUEL MARKET, Jeddah Saudi Arabia",Cafe,Jeddah,21.6232639,39.2032918,Al Marwah,Barn's,
"بجوار محطة النفط الأول, Jeddah 22394, Saudi Arabia",Cafe,Jeddah,21.4724471,39.3734063,Al Mhamid,Banco cafe ,
"6847 Hamad Sulayyman, 6847، 4018 حمد سليمان، حي مشرفة 23336, Jeddah 23336, Saudi Arabia",Cafe,Jeddah,21.5370194,39.1929755,Al Mishrifah,Cafe ميرا,
"7608 Al Tadamon Al Arabi, Mishrifah District, JCMA5164, 5164, Jeddah 23336, Saudi Arabia",Cafe,Jeddah,21.5439013,39.2042818,Al Mishrifah,Bole cafe(ቦሌ ካፈ),
"Al Mishrifah District, JCMA6487، 6487 البلبل، 4016, Jeddah 23335, Saudi Arabia",Cafe,Jeddah,21.5340335,39.1929872,Al Mishrifah,Cafe مالك مزاج,
"Al-Madinah Al-Munawarah Road Adjacent to Mohammed Al-Taweel, Jeddah 21451, Saudi Arabia",Cafe,Jeddah,21.5351281,39.1787877,Al Mishrifah,Delicia Café,
"Palestine, Mishrifah, Jeddah 23335, Saudi Arabia",Cafe,Jeddah,22.2045225,39.1161926,Al Mishrifah,Tim Hortons,
"Q3QV+8PR عابر القارات, شارع عابر القرات, Al Sawari, Jeddah 23826, Saudi Arabia",Cafe,Jeddah,21.5454945,39.2132892,Al Mishrifah,قمرية كوفي QAMARIA,
"Unnamed Road, Al Mishrifah, Jeddah 23335, Saudi Arabia",Cafe,Jeddah,21.5331203,39.193211,Al Mishrifah,BLUE ROSE LOUNGE,
"أبو حزم الأنصاري, Al Rayaan, Jeddah 23643, Saudi Arabia",Cafe,Jeddah,21.5342542,39.2008765,Al Mishrifah,قهوة النجوم STAR'S COFFEE,
"حي, King Fahd Br Rd, Al Mishrifah, Jeddah 22231, Saudi Arabia",Cafe,Jeddah,21.538739,39.1914199,Al Mishrifah,Life Cafe,
"4313 شافع بن السائب، حي الحرازات، JAZD6638، 6638, Jeddah 22393, Saudi Arabia",Cafe,Jeddah,21.6580273,39.1237983,Al Mohammadiyyah,الاكا كافي,
"6610 Abi Al Qassem Al Selmi, Al Basatin District, JETC4603، 4603, Jeddah 23719, Saudi Arabia",Cafe,Jeddah,21.662438,39.1210575,Al Mohammadiyyah,Qahwat Sokkar - قهوة سكر,
"7686 Amna Bint Wahb St, Al Mohammadiyyah, Jeddah 23621, Saudi Arabia",Cafe,Jeddah,21.6376079,39.1414036,Al Mohammadiyyah,ويان ومادي - Wayan & Maddi,
"7864 حي المحمدية جدة 23615 5017، المحمدية، جدة 23615، Saudi Arabia",Cafe,Jeddah,21.631612,39.1303011,Al Mohammadiyyah,Sweat Army healthy cafe,
"9099 Aminah Bint Wahb Street, Al Muhamadiya, Jeddah 23623, Saudi Arabia",Cafe,Jeddah,21.6504714,39.1370325,Al Mohammadiyyah,HasadAlbunn Cafe and Roastery,
"9334 شارع أبي هيثم الأنصاري، حي المحمدية, Al Mohammadiyyah, Jeddah 23623, Saudi Arabia",Cafe,Jeddah,21.6508696,39.1384698,Al Mohammadiyyah,Markaz Cafe,
"Abi Haitham Al Ansari, Al Mohammadiyyah, Jeddah 23624, Saudi Arabia",Cafe,Jeddah,21.6565698,39.1343367,Al Mohammadiyyah,Bonny,
"Al Mahjar، شارع المحجر، حي, Jeddah Saudi Arabia",Cafe,Jeddah,21.6513898,39.1358483,Al Mohammadiyyah,BON Coffee,
"Al Mohammadiyyah, Jeddah 23623, Saudi Arabia",Cafe,Jeddah,21.644044,39.1412961,Al Mohammadiyyah,Cup & Couch Cafe and Roastery,
"Al Mohammadiyyah, Jeddah 23624, Saudi Arabia",Cafe,Jeddah,21.6549659,39.1248995,Al Mohammadiyyah,Lamina Brunch & Coffee,
"F83H+Q5Q, Al'ayn Al Aziziyah, Jeddah 22375, Saudi Arabia",Cafe,Jeddah,21.6494338,39.1303309,Al Mohammadiyyah,كوفي شوب اغادير,
"F8GV+HHX, Jeddah 22392, Saudi Arabia",Cafe,Jeddah,21.6677603,39.1217716,Al Mohammadiyyah,PAUL,
"F8H4+R97, Quwaizah, Jeddah 21577, Saudi Arabia",Cafe,Jeddah,21.6571682,39.1240162,Al Mohammadiyyah,essbar,
"J4RJ+H4M، شارع الأمير سلطان بن عبدالعزيز, Al Mohammadiyyah, Jeddah 23623, Saudi Arabia",Cafe,Jeddah,21.6414617,39.1302903,Al Mohammadiyyah,H 30 Cafe,
"JENA2817, Al Mohammadiyyah, Jeddah 23621, Saudi Arabia",Cafe,Jeddah,21.6407305,39.1336241,Al Mohammadiyyah,Sync Cafe ,
"King Abdul Aziz Rd, Al Mohammadiyyah, Jeddah 23617, Saudi Arabia",Cafe,Jeddah,21.495512,39.2355259,Al Mohammadiyyah,اوفردوز,
